sample_id,source_name,channel,input_type,seed_label,ground_truth_label,category,market,has_url_flag,has_email_flag,has_phone_flag,message_text_gold
mendeley_sms_00165,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Aight, see you in a bit"
mendeley_sms_00166,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
mendeley_sms_00167,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,"Plots available at greater noida near pari chowk, regn ok. @ 2600/-per gauge.booking  starts with 30000/-onwards or full down.instalments also.call 9213241451."
mendeley_sms_00168,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX
mendeley_sms_00169,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Actually , just do whatever, do find an excuse to be in tampa at some point before january though"
mendeley_sms_00170,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"Dear customer, Due to BVN system upgrade your ATM CARD has been De-activated, to re-activate, kindly call customer care on 08065635084 for help."
mendeley_sms_00171,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke
mendeley_sms_00172,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Yes! I am a one woman man! Please tell me your likes and dislikes in bed...
mendeley_sms_00173,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Are you at work right now ?
mendeley_sms_00174,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,You have 1 new voicemail. Please call 0871918154.
mendeley_sms_00175,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,At 4. Let's go to bill millers
mendeley_sms_00176,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Hi, wkend ok but journey terrible. Wk not good as have huge back log of marking to do"
mendeley_sms_00177,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,K..u also dont msg or reply to his msg..
mendeley_sms_00178,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,If india win or level series means this is record:)
mendeley_sms_00179,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
mendeley_sms_00180,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Wot u up 2 u weirdo?
mendeley_sms_00181,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Want a new Video Phone? 750 anytime any network mins? Half price line rental free text for 3 months? Reply or call 08000930705 for free delivery
mendeley_sms_00182,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Sometimes Heart Remembrs someone Very much... Forgets someone soon... Bcoz Heart will not like everyone. But liked ones will be Remembered Everytime... BSLVYL
mendeley_sms_00183,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hmmm.but you should give it on one day..
mendeley_sms_00184,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
mendeley_sms_00185,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Just do what ever is easier for you
mendeley_sms_00186,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,And whenever you and i see we can still hook up too.
mendeley_sms_00187,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,U R entitled to Update to the latest colour mobiles with camera for Free! Call The Mobile Update Co FREE on 08002986030
mendeley_sms_00188,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,yes,No,yes,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546
mendeley_sms_00189,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I attended but nothing is there.
mendeley_sms_00190,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,We tried to contact you re your reply to our offer of 750 mins 150 textand a new video phone call 08002988890 now or reply for free delivery tomorrow
mendeley_sms_00191,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"hey, looks like I was wrong and one of the kappa guys numbers is still on my phone, if you want I can text him and see if he's around"
mendeley_sms_00192,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
mendeley_sms_00193,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Good morning pookie pie! Lol hope I didn't wake u up
mendeley_sms_00194,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,yes,No,yes,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com
mendeley_sms_00195,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Do you know where my lab goggles went
mendeley_sms_00196,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, PocketBabe.co.uk 0870241182716"
mendeley_sms_00197,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I hope your alright babe? I worry that you might have felt a bit desparate when you learned the job was a fake ? I am here waiting when you come back, my love"
mendeley_sms_00198,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Is fujitsu s series lifebook good?
mendeley_sms_00199,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Does uncle timi help in clearing cars
mendeley_sms_00200,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Greetings me, ! Consider yourself excused."
mendeley_sms_00201,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Tunde, how are you doing. This is just wishing you a great day. Abiola."
mendeley_sms_00202,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hahaha..use your brain dear..that will work here�
mendeley_sms_00203,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
mendeley_sms_00204,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"URGENT! Your Mobile No. was awarded £2000 Bonus Caller Prize on 5/9/03 This is our final try to contact U! Call from Landline 09064019788 BOX42WR29C, 150PPM"
mendeley_sms_00205,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Ill be there on  &lt;#&gt;  ok.
mendeley_sms_00206,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Then she buying today? Ü no need to c meh...
mendeley_sms_00207,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Babe ? I lost you ... Will you try rebooting ?
mendeley_sms_00208,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094565
mendeley_sms_00209,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I'm ok wif it cos i like 2 try new things. But i scared u dun like mah. Cos u said not too loud.
mendeley_sms_00210,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I thk u dun haf 2 hint in e forum already lor... Cos i told ron n darren is going 2 tell shuhui.
mendeley_sms_00211,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hey... Very inconvenient for your sis a not huh?
mendeley_sms_00212,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...
mendeley_sms_00213,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
mendeley_sms_00214,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,yes,No,yes,FREE entry into our £250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.
mendeley_sms_00215,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Will you be here for food
mendeley_sms_00216,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!!"
mendeley_sms_00217,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Yes, princess. Toledo."
mendeley_sms_00218,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,K..give back my thanks.
mendeley_sms_00219,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Okay same with me. Well thanks for the clarification
mendeley_sms_00220,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
mendeley_sms_00221,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Not sure yet, still trying to get a hold of him"
mendeley_sms_00222,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I'm okay. Chasing the dream. What's good. What are you doing next.
mendeley_sms_00223,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...
mendeley_sms_00224,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,yes,No,yes,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
mendeley_sms_00225,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Lol I would but despite these cramps I like being a girl.
mendeley_sms_00226,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,R we still meeting 4 dinner tonight?
mendeley_sms_00227,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Please CALL 08712402902 immediately as there is an urgent message waiting for you.
mendeley_sms_00228,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Did he say how fantastic I am by any chance, or anything need a bigger life lift as losing the will 2 live, do you think I would be the first person 2 die from N V Q?"
mendeley_sms_00229,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
mendeley_sms_00230,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Have you not finished work yet or something?
mendeley_sms_00231,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"I'm in a meeting, call me later at 4"
mendeley_sms_00232,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180"
mendeley_sms_00233,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Oh my God. I'm almost home
mendeley_sms_00234,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,yes,No,My name is Theresa & I have 7.3milion Dollar to transfer to you for charity work to help the poor ones in ur place india. Contact memea.theresamarie@gmail.com
mendeley_sms_00235,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,We tried to contact you re your reply to our offer of a Video Phone 750 anytime any network mins Half Price Line Rental Camcorder Reply or call 08000930705
mendeley_sms_00236,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat..."
mendeley_sms_00237,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ?"
mendeley_sms_00238,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Then ur physics get a-?
mendeley_sms_00239,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,This single single answers are we fighting? Plus i said am broke and you didnt reply
mendeley_sms_00240,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
mendeley_sms_00241,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,U too...
mendeley_sms_00242,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Your account has been refilled successfully by INR 100.00; . Your KeralaCircle prepaid account balance is Rs.101.00 ; . Your Transaction ID is KR 3567 .
mendeley_sms_00243,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Sorry. You never hear unless you book it. One was kinda a joke--thet were really looking for skinny white girls. The other was one line--you can only do so much on camera with that. Something like that they're casting on the look.
mendeley_sms_00244,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,No current and food here. I am alone also
mendeley_sms_00245,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hmm thinking lor...
mendeley_sms_00246,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
mendeley_sms_00247,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094455 from land line. Claim 3030. Valid 12hrs only
mendeley_sms_00248,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,I think chennai well settled?
mendeley_sms_00249,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Hi happy birthday. Hi hi hi hi hi hi hi
mendeley_sms_00250,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Good morning. At the repair shop--the ONLY reason i'm up at this hour.
mendeley_sms_00251,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,U say leh... Of course nothing happen lar. Not say v romantic jus a bit only lor. I thk e nite scenery not so nice leh.
mendeley_sms_00252,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"That's very rude, you on campus?"
mendeley_sms_00253,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Did u see what I posted on your Facebook?
mendeley_sms_00254,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,He is world famamus....
mendeley_sms_00255,mendeley_sms_phishing,sms,text,spam,scam,none,unknown,No,No,yes,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
mendeley_sms_00256,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app
mendeley_sms_00257,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,Aight ill get on fb in a couple minutes
mendeley_sms_00258,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
mendeley_sms_00259,mendeley_sms_phishing,sms,text,Smishing,scam,none,unknown,No,No,yes,WINNER!! As a valued network customer you have been selected to receivea £900 prize reward! To claim call 09061701462. Claim code KL345.
mendeley_sms_00260,mendeley_sms_phishing,sms,text,ham,not_scam,none,unknown,No,No,No,If u sending her home first it's ok lor. I'm not ready yet.
